id,state,district,crop,org_val,pred_val
163,Bihar,JAMUI,Rice,1.26076216689109,1.30706717385667
164,Bihar,JEHANABAD,Barley,0.941118229382052,0.876920080602708
165,Bihar,JEHANABAD,Maize,2.81196108616499,2.58794636586142
166,Bihar,JEHANABAD,Wheat,2.33237245758951,2.38034990094007
167,Bihar,JEHANABAD,Sugarcane,42.4743935957519,44.2618135797964
168,Bihar,JEHANABAD,Rice,1.95393683373813,2.03252878786701
169,Bihar,JEHANABAD,Ragi,1.09876119190867,1.18316831683168
170,Bihar,KAIMUR (BHABUA),Rice,2.03878709015151,2.16550500113009
171,Bihar,KAIMUR (BHABUA),Maize,1.54055028301902,1.58313809575992
172,Bihar,KAIMUR (BHABUA),Barley,1.18162814205528,1.03101949063442
173,Bihar,KAIMUR (BHABUA),Wheat,2.3121233545627,2.29479751283962
174,Bihar,KAIMUR (BHABUA),Sugarcane,35.0883339749535,37.8556195933569
175,Bihar,KATIHAR,Rice,1.58779969229459,1.72608530625097
176,Bihar,KATIHAR,Jute,9.67254973366386,10.245805143148
177,Bihar,KATIHAR,Maize,3.31676694643331,3.01581258104628
178,Bihar,KATIHAR,Barley,1.09328354422673,1.03114186851211
179,Bihar,KATIHAR,Wheat,1.95298626502868,2.03397693704261
180,Bihar,KATIHAR,Ragi,0.615464995663781,0.559040590405904
181,Bihar,KATIHAR,Sugarcane,53.4340034276407,57.8149156587969
182,Bihar,KHAGARIA,Rice,0.973783377174248,0.943387138561751
183,Bihar,KHAGARIA,Maize,2.86636021674653,2.80061015154549
184,Bihar,KHAGARIA,Barley,0.552068004459308,0.33695652173913
185,Bihar,KHAGARIA,Wheat,2.04576697115186,1.92078033862588
186,Bihar,KHAGARIA,Sugarcane,61.9633109897683,86.8665667166417
187,Bihar,KISHANGANJ,Rice,1.30432224778079,1.415180648598
188,Bihar,KISHANGANJ,Jute,7.53672108576529,7.35804357934398
189,Bihar,KISHANGANJ,Maize,2.93700177987505,2.9290693956511
190,Bihar,KISHANGANJ,Wheat,1.48327931508747,1.58111031289533
191,Bihar,KISHANGANJ,Ragi,0.913726047042081,1.07342238830503
192,Bihar,LAKHISARAI,Wheat,2.06622890087323,2.09348416331816
193,Bihar,LAKHISARAI,Rice,1.74601500655286,1.6943227304668
194,Bihar,LAKHISARAI,Maize,2.19350295246528,1.86910779217441
195,Bihar,LAKHISARAI,Barley,0.970800340984507,0.989864864864865
196,Bihar,MADHEPURA,Rice,1.44707136950289,1.47995186007981
197,Bihar,MADHEPURA,Jute,9.96197008804464,9.17791417378071
198,Bihar,MADHEPURA,Maize,3.67101379278705,3.45344961458471
199,Bihar,MADHEPURA,Wheat,2.01154492759835,2.11881124441673
200,Bihar,MADHEPURA,Ragi,0.905460445681875,0.917736847906843
201,Bihar,MADHEPURA,Sugarcane,47.6252369235609,47.156802987007
202,Bihar,MADHUBANI,Rice,1.17482789699481,1.20228987502179
203,Bihar,MADHUBANI,Maize,2.70868962405047,2.77710721744143
